config_id,testFile,api,transferSize,blockSize,segmentCount,numTasks,filePerProc,useStridedDatatype,setAlignment,useO_DIRECT,fsync,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH
07801,test07801,POSIX,1M,1M,256,4,1,1,1M,1,0,1M,1
07802,test07802,POSIX,1M,1M,256,4,1,1,1M,1,0,1M,4
07803,test07803,POSIX,1M,1M,256,4,1,1,1M,1,0,4M,1
07804,test07804,POSIX,1M,1M,256,4,1,1,1M,1,0,4M,4
07805,test07805,POSIX,1M,1M,256,4,1,1,1M,1,1,1M,1
07806,test07806,POSIX,1M,1M,256,4,1,1,1M,1,1,1M,4
07807,test07807,POSIX,1M,1M,256,4,1,1,1M,1,1,4M,1
07808,test07808,POSIX,1M,1M,256,4,1,1,1M,1,1,4M,4
07809,test07809,POSIX,1M,1M,256,16,0,0,4K,0,0,1M,1
07810,test07810,POSIX,1M,1M,256,16,0,0,4K,0,0,1M,4
07811,test07811,POSIX,1M,1M,256,16,0,0,4K,0,0,4M,1
07812,test07812,POSIX,1M,1M,256,16,0,0,4K,0,0,4M,4
07813,test07813,POSIX,1M,1M,256,16,0,0,4K,0,1,1M,1
07814,test07814,POSIX,1M,1M,256,16,0,0,4K,0,1,1M,4
07815,test07815,POSIX,1M,1M,256,16,0,0,4K,0,1,4M,1
07816,test07816,POSIX,1M,1M,256,16,0,0,4K,0,1,4M,4
07817,test07817,POSIX,1M,1M,256,16,0,0,4K,1,0,1M,1
07818,test07818,POSIX,1M,1M,256,16,0,0,4K,1,0,1M,4
07819,test07819,POSIX,1M,1M,256,16,0,0,4K,1,0,4M,1
07820,test07820,POSIX,1M,1M,256,16,0,0,4K,1,0,4M,4
07821,test07821,POSIX,1M,1M,256,16,0,0,4K,1,1,1M,1
07822,test07822,POSIX,1M,1M,256,16,0,0,4K,1,1,1M,4
07823,test07823,POSIX,1M,1M,256,16,0,0,4K,1,1,4M,1
07824,test07824,POSIX,1M,1M,256,16,0,0,4K,1,1,4M,4
07825,test07825,POSIX,1M,1M,256,16,0,0,1M,0,0,1M,1
07826,test07826,POSIX,1M,1M,256,16,0,0,1M,0,0,1M,4
07827,test07827,POSIX,1M,1M,256,16,0,0,1M,0,0,4M,1
07828,test07828,POSIX,1M,1M,256,16,0,0,1M,0,0,4M,4
07829,test07829,POSIX,1M,1M,256,16,0,0,1M,0,1,1M,1
07830,test07830,POSIX,1M,1M,256,16,0,0,1M,0,1,1M,4
07831,test07831,POSIX,1M,1M,256,16,0,0,1M,0,1,4M,1
07832,test07832,POSIX,1M,1M,256,16,0,0,1M,0,1,4M,4
07833,test07833,POSIX,1M,1M,256,16,0,0,1M,1,0,1M,1
07834,test07834,POSIX,1M,1M,256,16,0,0,1M,1,0,1M,4
07835,test07835,POSIX,1M,1M,256,16,0,0,1M,1,0,4M,1
07836,test07836,POSIX,1M,1M,256,16,0,0,1M,1,0,4M,4
07837,test07837,POSIX,1M,1M,256,16,0,0,1M,1,1,1M,1
07838,test07838,POSIX,1M,1M,256,16,0,0,1M,1,1,1M,4
07839,test07839,POSIX,1M,1M,256,16,0,0,1M,1,1,4M,1
07840,test07840,POSIX,1M,1M,256,16,0,0,1M,1,1,4M,4
07841,test07841,POSIX,1M,1M,256,16,0,1,4K,0,0,1M,1
07842,test07842,POSIX,1M,1M,256,16,0,1,4K,0,0,1M,4
07843,test07843,POSIX,1M,1M,256,16,0,1,4K,0,0,4M,1
07844,test07844,POSIX,1M,1M,256,16,0,1,4K,0,0,4M,4
07845,test07845,POSIX,1M,1M,256,16,0,1,4K,0,1,1M,1
07846,test07846,POSIX,1M,1M,256,16,0,1,4K,0,1,1M,4
07847,test07847,POSIX,1M,1M,256,16,0,1,4K,0,1,4M,1
07848,test07848,POSIX,1M,1M,256,16,0,1,4K,0,1,4M,4
07849,test07849,POSIX,1M,1M,256,16,0,1,4K,1,0,1M,1
07850,test07850,POSIX,1M,1M,256,16,0,1,4K,1,0,1M,4
07851,test07851,POSIX,1M,1M,256,16,0,1,4K,1,0,4M,1
07852,test07852,POSIX,1M,1M,256,16,0,1,4K,1,0,4M,4
07853,test07853,POSIX,1M,1M,256,16,0,1,4K,1,1,1M,1
07854,test07854,POSIX,1M,1M,256,16,0,1,4K,1,1,1M,4
07855,test07855,POSIX,1M,1M,256,16,0,1,4K,1,1,4M,1
07856,test07856,POSIX,1M,1M,256,16,0,1,4K,1,1,4M,4
07857,test07857,POSIX,1M,1M,256,16,0,1,1M,0,0,1M,1
07858,test07858,POSIX,1M,1M,256,16,0,1,1M,0,0,1M,4
07859,test07859,POSIX,1M,1M,256,16,0,1,1M,0,0,4M,1
07860,test07860,POSIX,1M,1M,256,16,0,1,1M,0,0,4M,4
07861,test07861,POSIX,1M,1M,256,16,0,1,1M,0,1,1M,1
07862,test07862,POSIX,1M,1M,256,16,0,1,1M,0,1,1M,4
07863,test07863,POSIX,1M,1M,256,16,0,1,1M,0,1,4M,1
07864,test07864,POSIX,1M,1M,256,16,0,1,1M,0,1,4M,4
07865,test07865,POSIX,1M,1M,256,16,0,1,1M,1,0,1M,1
07866,test07866,POSIX,1M,1M,256,16,0,1,1M,1,0,1M,4
07867,test07867,POSIX,1M,1M,256,16,0,1,1M,1,0,4M,1
07868,test07868,POSIX,1M,1M,256,16,0,1,1M,1,0,4M,4
07869,test07869,POSIX,1M,1M,256,16,0,1,1M,1,1,1M,1
07870,test07870,POSIX,1M,1M,256,16,0,1,1M,1,1,1M,4
07871,test07871,POSIX,1M,1M,256,16,0,1,1M,1,1,4M,1
07872,test07872,POSIX,1M,1M,256,16,0,1,1M,1,1,4M,4
07873,test07873,POSIX,1M,1M,256,16,1,0,4K,0,0,1M,1
07874,test07874,POSIX,1M,1M,256,16,1,0,4K,0,0,1M,4
07875,test07875,POSIX,1M,1M,256,16,1,0,4K,0,0,4M,1
07876,test07876,POSIX,1M,1M,256,16,1,0,4K,0,0,4M,4
07877,test07877,POSIX,1M,1M,256,16,1,0,4K,0,1,1M,1
07878,test07878,POSIX,1M,1M,256,16,1,0,4K,0,1,1M,4
07879,test07879,POSIX,1M,1M,256,16,1,0,4K,0,1,4M,1
07880,test07880,POSIX,1M,1M,256,16,1,0,4K,0,1,4M,4
07881,test07881,POSIX,1M,1M,256,16,1,0,4K,1,0,1M,1
07882,test07882,POSIX,1M,1M,256,16,1,0,4K,1,0,1M,4
07883,test07883,POSIX,1M,1M,256,16,1,0,4K,1,0,4M,1
07884,test07884,POSIX,1M,1M,256,16,1,0,4K,1,0,4M,4
07885,test07885,POSIX,1M,1M,256,16,1,0,4K,1,1,1M,1
07886,test07886,POSIX,1M,1M,256,16,1,0,4K,1,1,1M,4
07887,test07887,POSIX,1M,1M,256,16,1,0,4K,1,1,4M,1
07888,test07888,POSIX,1M,1M,256,16,1,0,4K,1,1,4M,4
07889,test07889,POSIX,1M,1M,256,16,1,0,1M,0,0,1M,1
07890,test07890,POSIX,1M,1M,256,16,1,0,1M,0,0,1M,4
07891,test07891,POSIX,1M,1M,256,16,1,0,1M,0,0,4M,1
07892,test07892,POSIX,1M,1M,256,16,1,0,1M,0,0,4M,4
07893,test07893,POSIX,1M,1M,256,16,1,0,1M,0,1,1M,1
07894,test07894,POSIX,1M,1M,256,16,1,0,1M,0,1,1M,4
07895,test07895,POSIX,1M,1M,256,16,1,0,1M,0,1,4M,1
07896,test07896,POSIX,1M,1M,256,16,1,0,1M,0,1,4M,4
07897,test07897,POSIX,1M,1M,256,16,1,0,1M,1,0,1M,1
07898,test07898,POSIX,1M,1M,256,16,1,0,1M,1,0,1M,4
07899,test07899,POSIX,1M,1M,256,16,1,0,1M,1,0,4M,1
07900,test07900,POSIX,1M,1M,256,16,1,0,1M,1,0,4M,4
07901,test07901,POSIX,1M,1M,256,16,1,0,1M,1,1,1M,1
07902,test07902,POSIX,1M,1M,256,16,1,0,1M,1,1,1M,4
07903,test07903,POSIX,1M,1M,256,16,1,0,1M,1,1,4M,1
07904,test07904,POSIX,1M,1M,256,16,1,0,1M,1,1,4M,4
07905,test07905,POSIX,1M,1M,256,16,1,1,4K,0,0,1M,1
07906,test07906,POSIX,1M,1M,256,16,1,1,4K,0,0,1M,4
07907,test07907,POSIX,1M,1M,256,16,1,1,4K,0,0,4M,1
07908,test07908,POSIX,1M,1M,256,16,1,1,4K,0,0,4M,4
07909,test07909,POSIX,1M,1M,256,16,1,1,4K,0,1,1M,1
07910,test07910,POSIX,1M,1M,256,16,1,1,4K,0,1,1M,4
07911,test07911,POSIX,1M,1M,256,16,1,1,4K,0,1,4M,1
07912,test07912,POSIX,1M,1M,256,16,1,1,4K,0,1,4M,4
07913,test07913,POSIX,1M,1M,256,16,1,1,4K,1,0,1M,1
07914,test07914,POSIX,1M,1M,256,16,1,1,4K,1,0,1M,4
07915,test07915,POSIX,1M,1M,256,16,1,1,4K,1,0,4M,1
07916,test07916,POSIX,1M,1M,256,16,1,1,4K,1,0,4M,4
07917,test07917,POSIX,1M,1M,256,16,1,1,4K,1,1,1M,1
07918,test07918,POSIX,1M,1M,256,16,1,1,4K,1,1,1M,4
07919,test07919,POSIX,1M,1M,256,16,1,1,4K,1,1,4M,1
07920,test07920,POSIX,1M,1M,256,16,1,1,4K,1,1,4M,4
07921,test07921,POSIX,1M,1M,256,16,1,1,1M,0,0,1M,1
07922,test07922,POSIX,1M,1M,256,16,1,1,1M,0,0,1M,4
07923,test07923,POSIX,1M,1M,256,16,1,1,1M,0,0,4M,1
07924,test07924,POSIX,1M,1M,256,16,1,1,1M,0,0,4M,4
07925,test07925,POSIX,1M,1M,256,16,1,1,1M,0,1,1M,1
07926,test07926,POSIX,1M,1M,256,16,1,1,1M,0,1,1M,4
07927,test07927,POSIX,1M,1M,256,16,1,1,1M,0,1,4M,1
07928,test07928,POSIX,1M,1M,256,16,1,1,1M,0,1,4M,4
07929,test07929,POSIX,1M,1M,256,16,1,1,1M,1,0,1M,1
07930,test07930,POSIX,1M,1M,256,16,1,1,1M,1,0,1M,4
07931,test07931,POSIX,1M,1M,256,16,1,1,1M,1,0,4M,1
07932,test07932,POSIX,1M,1M,256,16,1,1,1M,1,0,4M,4
07933,test07933,POSIX,1M,1M,256,16,1,1,1M,1,1,1M,1
07934,test07934,POSIX,1M,1M,256,16,1,1,1M,1,1,1M,4
07935,test07935,POSIX,1M,1M,256,16,1,1,1M,1,1,4M,1
07936,test07936,POSIX,1M,1M,256,16,1,1,1M,1,1,4M,4
07937,test07937,POSIX,1M,1M,256,64,0,0,4K,0,0,1M,1
07938,test07938,POSIX,1M,1M,256,64,0,0,4K,0,0,1M,4
07939,test07939,POSIX,1M,1M,256,64,0,0,4K,0,0,4M,1
07940,test07940,POSIX,1M,1M,256,64,0,0,4K,0,0,4M,4
07941,test07941,POSIX,1M,1M,256,64,0,0,4K,0,1,1M,1
07942,test07942,POSIX,1M,1M,256,64,0,0,4K,0,1,1M,4
07943,test07943,POSIX,1M,1M,256,64,0,0,4K,0,1,4M,1
07944,test07944,POSIX,1M,1M,256,64,0,0,4K,0,1,4M,4
07945,test07945,POSIX,1M,1M,256,64,0,0,4K,1,0,1M,1
07946,test07946,POSIX,1M,1M,256,64,0,0,4K,1,0,1M,4
07947,test07947,POSIX,1M,1M,256,64,0,0,4K,1,0,4M,1
07948,test07948,POSIX,1M,1M,256,64,0,0,4K,1,0,4M,4
07949,test07949,POSIX,1M,1M,256,64,0,0,4K,1,1,1M,1
07950,test07950,POSIX,1M,1M,256,64,0,0,4K,1,1,1M,4
07951,test07951,POSIX,1M,1M,256,64,0,0,4K,1,1,4M,1
07952,test07952,POSIX,1M,1M,256,64,0,0,4K,1,1,4M,4
07953,test07953,POSIX,1M,1M,256,64,0,0,1M,0,0,1M,1
07954,test07954,POSIX,1M,1M,256,64,0,0,1M,0,0,1M,4
07955,test07955,POSIX,1M,1M,256,64,0,0,1M,0,0,4M,1
07956,test07956,POSIX,1M,1M,256,64,0,0,1M,0,0,4M,4
07957,test07957,POSIX,1M,1M,256,64,0,0,1M,0,1,1M,1
07958,test07958,POSIX,1M,1M,256,64,0,0,1M,0,1,1M,4
07959,test07959,POSIX,1M,1M,256,64,0,0,1M,0,1,4M,1
07960,test07960,POSIX,1M,1M,256,64,0,0,1M,0,1,4M,4
07961,test07961,POSIX,1M,1M,256,64,0,0,1M,1,0,1M,1
07962,test07962,POSIX,1M,1M,256,64,0,0,1M,1,0,1M,4
07963,test07963,POSIX,1M,1M,256,64,0,0,1M,1,0,4M,1
07964,test07964,POSIX,1M,1M,256,64,0,0,1M,1,0,4M,4
07965,test07965,POSIX,1M,1M,256,64,0,0,1M,1,1,1M,1
07966,test07966,POSIX,1M,1M,256,64,0,0,1M,1,1,1M,4
07967,test07967,POSIX,1M,1M,256,64,0,0,1M,1,1,4M,1
07968,test07968,POSIX,1M,1M,256,64,0,0,1M,1,1,4M,4
07969,test07969,POSIX,1M,1M,256,64,0,1,4K,0,0,1M,1
07970,test07970,POSIX,1M,1M,256,64,0,1,4K,0,0,1M,4
07971,test07971,POSIX,1M,1M,256,64,0,1,4K,0,0,4M,1
07972,test07972,POSIX,1M,1M,256,64,0,1,4K,0,0,4M,4
07973,test07973,POSIX,1M,1M,256,64,0,1,4K,0,1,1M,1
07974,test07974,POSIX,1M,1M,256,64,0,1,4K,0,1,1M,4
07975,test07975,POSIX,1M,1M,256,64,0,1,4K,0,1,4M,1
07976,test07976,POSIX,1M,1M,256,64,0,1,4K,0,1,4M,4
07977,test07977,POSIX,1M,1M,256,64,0,1,4K,1,0,1M,1
07978,test07978,POSIX,1M,1M,256,64,0,1,4K,1,0,1M,4
07979,test07979,POSIX,1M,1M,256,64,0,1,4K,1,0,4M,1
07980,test07980,POSIX,1M,1M,256,64,0,1,4K,1,0,4M,4
07981,test07981,POSIX,1M,1M,256,64,0,1,4K,1,1,1M,1
07982,test07982,POSIX,1M,1M,256,64,0,1,4K,1,1,1M,4
07983,test07983,POSIX,1M,1M,256,64,0,1,4K,1,1,4M,1
07984,test07984,POSIX,1M,1M,256,64,0,1,4K,1,1,4M,4
07985,test07985,POSIX,1M,1M,256,64,0,1,1M,0,0,1M,1
07986,test07986,POSIX,1M,1M,256,64,0,1,1M,0,0,1M,4
07987,test07987,POSIX,1M,1M,256,64,0,1,1M,0,0,4M,1
07988,test07988,POSIX,1M,1M,256,64,0,1,1M,0,0,4M,4
07989,test07989,POSIX,1M,1M,256,64,0,1,1M,0,1,1M,1
07990,test07990,POSIX,1M,1M,256,64,0,1,1M,0,1,1M,4
07991,test07991,POSIX,1M,1M,256,64,0,1,1M,0,1,4M,1
07992,test07992,POSIX,1M,1M,256,64,0,1,1M,0,1,4M,4
07993,test07993,POSIX,1M,1M,256,64,0,1,1M,1,0,1M,1
07994,test07994,POSIX,1M,1M,256,64,0,1,1M,1,0,1M,4
07995,test07995,POSIX,1M,1M,256,64,0,1,1M,1,0,4M,1
07996,test07996,POSIX,1M,1M,256,64,0,1,1M,1,0,4M,4
07997,test07997,POSIX,1M,1M,256,64,0,1,1M,1,1,1M,1
07998,test07998,POSIX,1M,1M,256,64,0,1,1M,1,1,1M,4
07999,test07999,POSIX,1M,1M,256,64,0,1,1M,1,1,4M,1
08000,test08000,POSIX,1M,1M,256,64,0,1,1M,1,1,4M,4
08001,test08001,POSIX,1M,1M,256,64,1,0,4K,0,0,1M,1
08002,test08002,POSIX,1M,1M,256,64,1,0,4K,0,0,1M,4
08003,test08003,POSIX,1M,1M,256,64,1,0,4K,0,0,4M,1
08004,test08004,POSIX,1M,1M,256,64,1,0,4K,0,0,4M,4
08005,test08005,POSIX,1M,1M,256,64,1,0,4K,0,1,1M,1
08006,test08006,POSIX,1M,1M,256,64,1,0,4K,0,1,1M,4
08007,test08007,POSIX,1M,1M,256,64,1,0,4K,0,1,4M,1
08008,test08008,POSIX,1M,1M,256,64,1,0,4K,0,1,4M,4
08009,test08009,POSIX,1M,1M,256,64,1,0,4K,1,0,1M,1
08010,test08010,POSIX,1M,1M,256,64,1,0,4K,1,0,1M,4
08011,test08011,POSIX,1M,1M,256,64,1,0,4K,1,0,4M,1
08012,test08012,POSIX,1M,1M,256,64,1,0,4K,1,0,4M,4
08013,test08013,POSIX,1M,1M,256,64,1,0,4K,1,1,1M,1
08014,test08014,POSIX,1M,1M,256,64,1,0,4K,1,1,1M,4
08015,test08015,POSIX,1M,1M,256,64,1,0,4K,1,1,4M,1
08016,test08016,POSIX,1M,1M,256,64,1,0,4K,1,1,4M,4
08017,test08017,POSIX,1M,1M,256,64,1,0,1M,0,0,1M,1
08018,test08018,POSIX,1M,1M,256,64,1,0,1M,0,0,1M,4
08019,test08019,POSIX,1M,1M,256,64,1,0,1M,0,0,4M,1
08020,test08020,POSIX,1M,1M,256,64,1,0,1M,0,0,4M,4
08021,test08021,POSIX,1M,1M,256,64,1,0,1M,0,1,1M,1
08022,test08022,POSIX,1M,1M,256,64,1,0,1M,0,1,1M,4
08023,test08023,POSIX,1M,1M,256,64,1,0,1M,0,1,4M,1
08024,test08024,POSIX,1M,1M,256,64,1,0,1M,0,1,4M,4
08025,test08025,POSIX,1M,1M,256,64,1,0,1M,1,0,1M,1
08026,test08026,POSIX,1M,1M,256,64,1,0,1M,1,0,1M,4
08027,test08027,POSIX,1M,1M,256,64,1,0,1M,1,0,4M,1
08028,test08028,POSIX,1M,1M,256,64,1,0,1M,1,0,4M,4
08029,test08029,POSIX,1M,1M,256,64,1,0,1M,1,1,1M,1
08030,test08030,POSIX,1M,1M,256,64,1,0,1M,1,1,1M,4
08031,test08031,POSIX,1M,1M,256,64,1,0,1M,1,1,4M,1
08032,test08032,POSIX,1M,1M,256,64,1,0,1M,1,1,4M,4
08033,test08033,POSIX,1M,1M,256,64,1,1,4K,0,0,1M,1
08034,test08034,POSIX,1M,1M,256,64,1,1,4K,0,0,1M,4
08035,test08035,POSIX,1M,1M,256,64,1,1,4K,0,0,4M,1
08036,test08036,POSIX,1M,1M,256,64,1,1,4K,0,0,4M,4
08037,test08037,POSIX,1M,1M,256,64,1,1,4K,0,1,1M,1
08038,test08038,POSIX,1M,1M,256,64,1,1,4K,0,1,1M,4
08039,test08039,POSIX,1M,1M,256,64,1,1,4K,0,1,4M,1
08040,test08040,POSIX,1M,1M,256,64,1,1,4K,0,1,4M,4
08041,test08041,POSIX,1M,1M,256,64,1,1,4K,1,0,1M,1
08042,test08042,POSIX,1M,1M,256,64,1,1,4K,1,0,1M,4
08043,test08043,POSIX,1M,1M,256,64,1,1,4K,1,0,4M,1
08044,test08044,POSIX,1M,1M,256,64,1,1,4K,1,0,4M,4
08045,test08045,POSIX,1M,1M,256,64,1,1,4K,1,1,1M,1
08046,test08046,POSIX,1M,1M,256,64,1,1,4K,1,1,1M,4
08047,test08047,POSIX,1M,1M,256,64,1,1,4K,1,1,4M,1
08048,test08048,POSIX,1M,1M,256,64,1,1,4K,1,1,4M,4
08049,test08049,POSIX,1M,1M,256,64,1,1,1M,0,0,1M,1
08050,test08050,POSIX,1M,1M,256,64,1,1,1M,0,0,1M,4
08051,test08051,POSIX,1M,1M,256,64,1,1,1M,0,0,4M,1
08052,test08052,POSIX,1M,1M,256,64,1,1,1M,0,0,4M,4
08053,test08053,POSIX,1M,1M,256,64,1,1,1M,0,1,1M,1
08054,test08054,POSIX,1M,1M,256,64,1,1,1M,0,1,1M,4
08055,test08055,POSIX,1M,1M,256,64,1,1,1M,0,1,4M,1
08056,test08056,POSIX,1M,1M,256,64,1,1,1M,0,1,4M,4
08057,test08057,POSIX,1M,1M,256,64,1,1,1M,1,0,1M,1
08058,test08058,POSIX,1M,1M,256,64,1,1,1M,1,0,1M,4
08059,test08059,POSIX,1M,1M,256,64,1,1,1M,1,0,4M,1
08060,test08060,POSIX,1M,1M,256,64,1,1,1M,1,0,4M,4
08061,test08061,POSIX,1M,1M,256,64,1,1,1M,1,1,1M,1
08062,test08062,POSIX,1M,1M,256,64,1,1,1M,1,1,1M,4
08063,test08063,POSIX,1M,1M,256,64,1,1,1M,1,1,4M,1
08064,test08064,POSIX,1M,1M,256,64,1,1,1M,1,1,4M,4
08065,test08065,POSIX,1M,4M,1,4,0,0,4K,0,0,1M,1
08066,test08066,POSIX,1M,4M,1,4,0,0,4K,0,0,1M,4
08067,test08067,POSIX,1M,4M,1,4,0,0,4K,0,0,4M,1
08068,test08068,POSIX,1M,4M,1,4,0,0,4K,0,0,4M,4
08069,test08069,POSIX,1M,4M,1,4,0,0,4K,0,1,1M,1
08070,test08070,POSIX,1M,4M,1,4,0,0,4K,0,1,1M,4
08071,test08071,POSIX,1M,4M,1,4,0,0,4K,0,1,4M,1
08072,test08072,POSIX,1M,4M,1,4,0,0,4K,0,1,4M,4
08073,test08073,POSIX,1M,4M,1,4,0,0,4K,1,0,1M,1
08074,test08074,POSIX,1M,4M,1,4,0,0,4K,1,0,1M,4
08075,test08075,POSIX,1M,4M,1,4,0,0,4K,1,0,4M,1
08076,test08076,POSIX,1M,4M,1,4,0,0,4K,1,0,4M,4
08077,test08077,POSIX,1M,4M,1,4,0,0,4K,1,1,1M,1
08078,test08078,POSIX,1M,4M,1,4,0,0,4K,1,1,1M,4
08079,test08079,POSIX,1M,4M,1,4,0,0,4K,1,1,4M,1
08080,test08080,POSIX,1M,4M,1,4,0,0,4K,1,1,4M,4
08081,test08081,POSIX,1M,4M,1,4,0,0,1M,0,0,1M,1
08082,test08082,POSIX,1M,4M,1,4,0,0,1M,0,0,1M,4
08083,test08083,POSIX,1M,4M,1,4,0,0,1M,0,0,4M,1
08084,test08084,POSIX,1M,4M,1,4,0,0,1M,0,0,4M,4
08085,test08085,POSIX,1M,4M,1,4,0,0,1M,0,1,1M,1
08086,test08086,POSIX,1M,4M,1,4,0,0,1M,0,1,1M,4
08087,test08087,POSIX,1M,4M,1,4,0,0,1M,0,1,4M,1
08088,test08088,POSIX,1M,4M,1,4,0,0,1M,0,1,4M,4
08089,test08089,POSIX,1M,4M,1,4,0,0,1M,1,0,1M,1
08090,test08090,POSIX,1M,4M,1,4,0,0,1M,1,0,1M,4
08091,test08091,POSIX,1M,4M,1,4,0,0,1M,1,0,4M,1
08092,test08092,POSIX,1M,4M,1,4,0,0,1M,1,0,4M,4
08093,test08093,POSIX,1M,4M,1,4,0,0,1M,1,1,1M,1
08094,test08094,POSIX,1M,4M,1,4,0,0,1M,1,1,1M,4
08095,test08095,POSIX,1M,4M,1,4,0,0,1M,1,1,4M,1
08096,test08096,POSIX,1M,4M,1,4,0,0,1M,1,1,4M,4
08097,test08097,POSIX,1M,4M,1,4,0,1,4K,0,0,1M,1
08098,test08098,POSIX,1M,4M,1,4,0,1,4K,0,0,1M,4
08099,test08099,POSIX,1M,4M,1,4,0,1,4K,0,0,4M,1
08100,test08100,POSIX,1M,4M,1,4,0,1,4K,0,0,4M,4
08101,test08101,POSIX,1M,4M,1,4,0,1,4K,0,1,1M,1
08102,test08102,POSIX,1M,4M,1,4,0,1,4K,0,1,1M,4
08103,test08103,POSIX,1M,4M,1,4,0,1,4K,0,1,4M,1
08104,test08104,POSIX,1M,4M,1,4,0,1,4K,0,1,4M,4
08105,test08105,POSIX,1M,4M,1,4,0,1,4K,1,0,1M,1
08106,test08106,POSIX,1M,4M,1,4,0,1,4K,1,0,1M,4
08107,test08107,POSIX,1M,4M,1,4,0,1,4K,1,0,4M,1
08108,test08108,POSIX,1M,4M,1,4,0,1,4K,1,0,4M,4
08109,test08109,POSIX,1M,4M,1,4,0,1,4K,1,1,1M,1
08110,test08110,POSIX,1M,4M,1,4,0,1,4K,1,1,1M,4
08111,test08111,POSIX,1M,4M,1,4,0,1,4K,1,1,4M,1
08112,test08112,POSIX,1M,4M,1,4,0,1,4K,1,1,4M,4
08113,test08113,POSIX,1M,4M,1,4,0,1,1M,0,0,1M,1
08114,test08114,POSIX,1M,4M,1,4,0,1,1M,0,0,1M,4
08115,test08115,POSIX,1M,4M,1,4,0,1,1M,0,0,4M,1
08116,test08116,POSIX,1M,4M,1,4,0,1,1M,0,0,4M,4
08117,test08117,POSIX,1M,4M,1,4,0,1,1M,0,1,1M,1
08118,test08118,POSIX,1M,4M,1,4,0,1,1M,0,1,1M,4
08119,test08119,POSIX,1M,4M,1,4,0,1,1M,0,1,4M,1
08120,test08120,POSIX,1M,4M,1,4,0,1,1M,0,1,4M,4
08121,test08121,POSIX,1M,4M,1,4,0,1,1M,1,0,1M,1
08122,test08122,POSIX,1M,4M,1,4,0,1,1M,1,0,1M,4
08123,test08123,POSIX,1M,4M,1,4,0,1,1M,1,0,4M,1
08124,test08124,POSIX,1M,4M,1,4,0,1,1M,1,0,4M,4
08125,test08125,POSIX,1M,4M,1,4,0,1,1M,1,1,1M,1
08126,test08126,POSIX,1M,4M,1,4,0,1,1M,1,1,1M,4
08127,test08127,POSIX,1M,4M,1,4,0,1,1M,1,1,4M,1
08128,test08128,POSIX,1M,4M,1,4,0,1,1M,1,1,4M,4
08129,test08129,POSIX,1M,4M,1,4,1,0,4K,0,0,1M,1
08130,test08130,POSIX,1M,4M,1,4,1,0,4K,0,0,1M,4
08131,test08131,POSIX,1M,4M,1,4,1,0,4K,0,0,4M,1
08132,test08132,POSIX,1M,4M,1,4,1,0,4K,0,0,4M,4
08133,test08133,POSIX,1M,4M,1,4,1,0,4K,0,1,1M,1
08134,test08134,POSIX,1M,4M,1,4,1,0,4K,0,1,1M,4
08135,test08135,POSIX,1M,4M,1,4,1,0,4K,0,1,4M,1
08136,test08136,POSIX,1M,4M,1,4,1,0,4K,0,1,4M,4
08137,test08137,POSIX,1M,4M,1,4,1,0,4K,1,0,1M,1
08138,test08138,POSIX,1M,4M,1,4,1,0,4K,1,0,1M,4
08139,test08139,POSIX,1M,4M,1,4,1,0,4K,1,0,4M,1
08140,test08140,POSIX,1M,4M,1,4,1,0,4K,1,0,4M,4
08141,test08141,POSIX,1M,4M,1,4,1,0,4K,1,1,1M,1
08142,test08142,POSIX,1M,4M,1,4,1,0,4K,1,1,1M,4
08143,test08143,POSIX,1M,4M,1,4,1,0,4K,1,1,4M,1
08144,test08144,POSIX,1M,4M,1,4,1,0,4K,1,1,4M,4
08145,test08145,POSIX,1M,4M,1,4,1,0,1M,0,0,1M,1
08146,test08146,POSIX,1M,4M,1,4,1,0,1M,0,0,1M,4
08147,test08147,POSIX,1M,4M,1,4,1,0,1M,0,0,4M,1
08148,test08148,POSIX,1M,4M,1,4,1,0,1M,0,0,4M,4
08149,test08149,POSIX,1M,4M,1,4,1,0,1M,0,1,1M,1
08150,test08150,POSIX,1M,4M,1,4,1,0,1M,0,1,1M,4
08151,test08151,POSIX,1M,4M,1,4,1,0,1M,0,1,4M,1
08152,test08152,POSIX,1M,4M,1,4,1,0,1M,0,1,4M,4
08153,test08153,POSIX,1M,4M,1,4,1,0,1M,1,0,1M,1
08154,test08154,POSIX,1M,4M,1,4,1,0,1M,1,0,1M,4
08155,test08155,POSIX,1M,4M,1,4,1,0,1M,1,0,4M,1
08156,test08156,POSIX,1M,4M,1,4,1,0,1M,1,0,4M,4
08157,test08157,POSIX,1M,4M,1,4,1,0,1M,1,1,1M,1
08158,test08158,POSIX,1M,4M,1,4,1,0,1M,1,1,1M,4
08159,test08159,POSIX,1M,4M,1,4,1,0,1M,1,1,4M,1
08160,test08160,POSIX,1M,4M,1,4,1,0,1M,1,1,4M,4
08161,test08161,POSIX,1M,4M,1,4,1,1,4K,0,0,1M,1
08162,test08162,POSIX,1M,4M,1,4,1,1,4K,0,0,1M,4
08163,test08163,POSIX,1M,4M,1,4,1,1,4K,0,0,4M,1
08164,test08164,POSIX,1M,4M,1,4,1,1,4K,0,0,4M,4
08165,test08165,POSIX,1M,4M,1,4,1,1,4K,0,1,1M,1
